draw,y_t1,y_t2
1,0.858846586668353,1.2272297318504082
2,1.1907960817932057,1.5927516989019594
3,0.1884667959692116,0.8198169039835268
4,0.4476703719146232,1.204978802064625
5,0.8641162803613682,1.5773124004323775
6,0.8240362510406732,1.417334830427734
7,0.8327578659404458,0.9033298029874133
8,0.759680572511466,1.6639697948951677
9,0.3930057315000212,1.3451008333770003
10,0.672057741079244,1.4851190613523813
11,0.6546768488895476,1.309544455101625
12,0.6525303871327547,1.0064376979715695
13,0.4610061678000738,1.1919834127586584
14,0.52097484347402,1.6654212315237957
15,1.2644325454970557,1.6275259318401751
16,0.4671397346420378,0.8891805632217811
17,0.8989599680657239,0.845217724093521
18,0.9797727420078917,1.7493999706926922
19,0.9943863333328794,1.4055154582772185
20,0.9291702800038022,1.5808035243418477
21,0.2952216316426294,1.4926741655105653
22,1.0147002089359098,0.7185232968830928
23,0.45320451308541404,1.3540985188130572
24,0.3690531319602938,1.451147673121854
25,0.28013069561190435,1.3122052488293139
26,0.45060039723842366,1.3712535597072155
27,0.23462399488276472,1.1886464184296368
28,0.3011817058219374,1.5732606997349572
29,0.6265555903489791,1.384678369209229
30,0.6283961425366599,1.4138958125770527
31,0.479424815762092,1.3037045503695572
32,0.8481804961237345,1.6140466581301112
33,0.42861868950110127,1.2401233287616644
34,0.4937162073778816,0.8578594982568117
35,0.44796066820689967,1.4209167801465215
36,0.7810839762823006,0.833912150587955
37,0.49613845300143805,1.6432597165924807
38,0.399418560990628,1.7314887832324812
39,1.004616501975752,1.7138621311435807
40,0.39822339997366907,0.914115088661315
41,0.8058382782915252,1.702758024919891
42,0.9306135197609464,1.7642477424018637
43,0.486295025987936,1.4891623959930573
44,0.514648661765777,1.4404698899057689
45,0.4777442388714231,1.1133056439494664
46,0.6771934401337382,1.4019634457071133
47,0.3265882283343558,0.7222004777525328
48,0.6526283303557734,1.2841663773036527
49,0.4672781039827632,1.7188824755370444
50,0.878362840627707,1.1554903641036476
51,0.6590643192563107,1.4937463261396124
52,0.6581036965250979,1.2841737375257416
53,0.6971383330913149,1.023044104791678
54,0.5588565675474453,1.335779427504184
55,0.850300340628247,1.434600087939843
56,0.5651096632913348,1.1682551981153533
57,0.8024968053797811,1.4188958769357984
58,0.9666356798683994,0.7388813056980827
59,0.619330785298202,1.578037424707854
60,0.9384826485310713,1.5622115534883372
61,0.493588694184863,1.2456509193498198
62,0.5468149415535083,1.5508588801762804
63,0.5488141826430138,1.543245184511173
64,0.3727072989182128,1.7687465266616884
65,0.4761790694899229,1.5368474252583693
66,0.6942088051709717,0.987798981039568
67,1.2511579215144812,1.6979356258965845
68,0.8563781891522613,1.3907155153234096
69,0.9108942471596027,1.358173719230268
70,0.623105499541099,1.2637961330957206
71,0.44108908827036436,1.1681288802492085
72,0.3074278118506248,1.5598344927664867
73,0.428797207002048,1.7900465812335815
74,0.827923123225222,1.0250336976414665
75,0.6000207182782649,1.3498203052718294
76,0.6988798203347834,0.8371755702901855
77,0.31486766433195523,1.0831351151121935
78,0.7223687444012608,1.5402397997838086
79,0.2249649845960801,1.6563803931935002
80,0.501417675825956,1.4743752554245928
81,1.0905974652982662,1.213679150227668
82,0.1814589165059261,1.8215769178044772
83,0.9028214674698364,1.7094076139409624
84,0.8490285567494835,1.347056052474068
85,0.32289264534643425,1.5142608151174337
86,0.3347484886449138,1.6037842996363423
87,0.9495414775884565,1.468353796210585
88,0.8986363921625097,1.2651877252752548
89,0.5149854259228872,0.9974415809123409
90,0.7450905057776886,1.5368988244188544
91,0.6954082548290815,0.7412113504468509
92,0.8469365426675762,1.566666618348041
93,0.2675592942275514,1.092134891359016
94,0.734530227756114,1.487438896676342
95,0.3967537531647063,1.2339933494005755
96,0.3920218703187187,1.4997427323670052
97,0.8582717708935503,1.5085569593527117
98,0.5731630176319475,1.1713774577259621
99,0.7398324188148835,1.4916111201201285
100,0.6956210504659525,1.3774158001628614
101,1.246486327595828,1.5079330064835506
102,0.5700037123761604,1.7737272414700005
103,0.6553469067200511,1.227725890264122
104,0.5111199629310547,1.4146797930941548
105,1.1218128854392608,1.5582503371100376
106,0.5958428076869292,1.3642171520299164
107,0.3712084529752619,1.5663704598216783
108,0.48819896239373417,1.9078574802479298
109,0.8986373671093525,1.0413221427136026
110,0.7798044890521174,1.037385339130136
111,0.4696885879892157,0.7271490069784905
112,0.6635450572011564,1.4861171574243643
113,0.7517913301842042,1.4368981996022865
114,0.4932542528806287,1.3075730900949178
115,0.7801660821772112,1.3351532170516114
116,0.21211552903652164,1.5206703802995547
117,0.7236019204767643,1.6601063228663548
118,0.567542305426895,1.6971891904691854
119,0.654656275801517,0.8442099367664582
120,0.5994130172418258,0.7793029096493789
121,1.3161055519627762,1.5295295195178131
122,0.7219820415864955,1.1554725850604322
123,0.38517825173935727,1.2667400071782877
124,0.961484705346307,1.5051236194370579
125,0.8004208579798087,1.646532023305441
126,0.4952400604487338,0.9192834983629556
127,0.6265182877121385,1.0409153546063323
128,0.7650802261378074,1.7567956604288049
129,0.848375655660861,1.4557550533499293
130,0.8803342873086544,1.3476901861663786
131,0.9166656996035474,0.9547737828702254
132,0.8467245388276523,1.7294654142180774
133,0.33515370045668064,1.523773213532319
134,0.5908346585720529,0.8490828267025454
135,0.5992215815131271,1.4998816511417856
136,0.2771481804707548,1.6650126940964243
137,0.7937619972387228,1.3969829559056972
138,0.6600976825787904,1.5512365979221265
139,1.10493881280264,0.8397442971530171
140,0.43654201015557004,1.6743890922578823
141,0.8513453431729152,1.17668321498021
142,0.7109151068356373,1.7354992815447994
143,0.7264723784352721,1.3383896708624605
144,0.9207974628076093,1.2705758148577524
145,0.7527046059563548,1.0764309038507687
146,0.02499545449884862,1.3874460995286813
147,0.4005080102078436,1.310717382897832
148,0.5705162672140842,0.8419438149401699
149,0.6318268730678769,1.715782316627628
150,0.27446092410849093,0.8927363757271303
151,1.1177650860485138,1.4401458206256033
152,0.2088017804384406,1.5661247853927807
153,0.46717161985480127,1.5792096257165344
154,0.524901543489661,1.2370754909269817
155,1.0005100150910087,1.4992086627593797
156,0.5656414398228722,1.330091535156434
157,0.349069996216544,1.0938998946384881
158,0.7002277604717504,0.8866767103602662
159,0.7001300649656357,1.0918911713308508
160,0.07947566074352269,1.502285135812769
161,1.6548583133264405,1.5568210199361041
162,1.333505515624063,1.5809236191233094
163,1.0150040559693343,1.4375024568265062
164,0.6050114064787705,1.626260913607295
165,1.1042663724053527,1.195249274281561
166,0.1904453341405824,1.496670306419658
167,1.067338867247527,0.9726440900798272
168,1.0171166630771373,1.1530248599039763
169,0.593591663838889,0.7768082305491666
170,0.36839715939531065,1.6130750580121116
171,0.5661003213210787,1.192870480603955
172,0.39150679437658575,1.7448896906962164
173,0.5052104306899665,1.294298504634079
174,0.8164056049162308,1.3749099554606814
175,0.28192025770346935,1.7019124508102266
176,0.6612447611982901,1.508512312969903
177,0.8251348222289506,1.4752527224842855
178,0.14236824052102567,1.4919804443399005
179,0.6050361348235757,1.7192443113993732
180,0.6504097408483094,1.7895440316611224
181,0.7332010870090094,1.781824295801297
182,0.4662164376074831,1.3990953177218128
183,0.7856381673673427,1.4202788488103224
184,0.34751953461255763,1.046585914822482
185,0.34902248101212396,1.2229456070840654
186,0.7628483156979563,1.4107836570455743
187,0.5468643426124754,1.344754976710286
188,0.5697977579402369,1.5074460305216786
189,0.7407956933669985,1.8082320378913994
190,0.9613806226095135,1.6213186158162887
191,0.647086154340333,1.386362986167716
192,0.7506815535085382,1.4500102303125755
193,0.41655445721969014,1.6218792378244835
194,0.46909186015228516,1.3481754253477987
195,0.4267781316297223,1.3778040430523772
196,0.5348603480007719,1.8408392328912222
197,0.6481498580741036,1.1834376003024276
198,0.6352227955855411,1.16731985320925
199,0.9438201937293598,1.350295572630591
200,0.3496151240095435,1.5486565554887757
201,0.9277475313432957,1.1892631420743196
202,0.4125753974157526,1.2789758778394045
203,0.529380388167821,1.494714239627327
204,0.34504685980343996,1.3918457167948926
205,0.7349242312350057,1.1957200644112556
206,0.43695684208338653,1.2070732467086516
207,0.5589468525279014,1.2381351954135036
208,0.512440553102791,1.2470245911127404
209,0.5506529479101012,1.6352335318990798
210,0.6376233214063511,1.3860995595212098
211,0.34772324717121056,1.5474067165359733
212,0.3566652993072055,1.0078823117657207
213,0.39060956300043453,1.441068785819328
214,0.7537612746247989,1.605200410897738
215,0.49648504794799,1.7194822660307905
216,0.7584880215377644,1.4637491721150853
217,0.5105193139865495,1.2941472672130456
218,0.9340521206696643,1.5929448824457269
219,0.9424883246458099,1.8783350069381601
220,0.5325793183185028,1.4439847785200155
221,1.093315782178986,1.2110624426335796
222,1.031772806564513,1.380908745988001
223,0.5355794282998704,1.5286666631869243
224,0.47097783130052895,1.2636633151377028
225,0.5462167655532543,1.1946159803776648
226,0.9436797869162501,1.4598347407092394
227,0.8574164161169653,1.652419195244042
228,0.46261357289172883,1.6245006700381166
229,0.5531708115750477,1.3187633768427782
230,0.657377311096685,1.4577292077184139
231,0.7685234969816166,1.328208014908829
232,0.7291570302694744,0.9144862502897619
233,0.5833056874132433,1.483639880539961
234,0.9778687975514463,1.1779092951656522
235,0.4675130169129448,1.381216987545037
236,0.5848099326575535,1.2336629409368398
237,0.3231259686135167,1.2852150837628837
238,0.7668434439976738,0.9270418299934482
239,0.4941719343430764,1.709739631767979
240,0.33699003697777297,1.325087472839086
241,0.547259999365782,1.5101335621290413
242,0.35357483181922916,1.1151657246790467
243,0.3925579351814047,1.172884175627146
244,0.4511914958561095,1.4721896449272718
245,0.5151433336080261,1.2846691003541937
246,0.456794241914418,1.5025142893611005
247,0.49489445063822174,1.437194478564687
248,0.41946099232052964,0.9968897050702172
249,0.3532482420760045,1.6925781233228228
250,0.24806706776843077,1.3265248213471132
251,1.2219688875396721,1.3693485658487345
252,0.16036402228332947,1.3284570820832835
253,0.37829409144125414,1.290530892013488
254,0.48458481781382184,1.318973863055561
255,0.6023939282649481,1.5465266076744457
256,0.24823977456993132,1.3616126365931962
257,0.397790104343532,1.2323908910771966
258,0.6597105108184917,1.3383565257351913
259,0.5486168535649613,1.301675727482135
260,0.7188797250103129,1.8102605173462085
261,1.2079660270926666,1.2219926702375767
262,0.5308907498725604,0.9103441188474002
263,0.48205091530414446,1.389266088830043
264,0.4536933056713602,0.9660433103152646
265,0.6458628466949576,1.4012173849842793
266,1.289725146140897,1.6096034238940593
267,0.4278875062469034,1.5782005947166382
268,0.6734754312274422,1.2193889692155144
269,0.4472466794061582,1.511583752727166
270,0.4223420090143939,1.8132270820176235
271,0.36454556547167466,1.325052639980728
272,0.545808096598613,1.821128584230676
273,0.5578488027485119,0.8182855129788105
274,0.7300297016031569,1.255739822186728
275,0.17079362665624584,1.3263261943991131
276,0.8766850147105817,1.631724641733955
277,1.19941944770569,1.7999949023441957
278,0.38480467703172894,1.2159107157547195
279,0.5343833346147793,1.4255545825613951
280,0.2542549880470046,1.2448715858270738
281,0.5338923260430286,0.8482886504554348
282,0.2799429012158669,1.3643754451855137
283,0.5456311884276779,1.4537121627415237
284,0.5894640546967823,1.1488702903876153
285,0.8206177572828767,1.430850397797817
286,0.30620050412623073,1.4648156020444087
287,0.7185089964922134,1.6529261107448712
288,0.4615428683621295,1.1280369432475101
289,0.39546880069248386,1.2910379666737954
290,1.085882373779663,1.0661566853655406
291,0.4799233603971494,1.2342264797164137
292,0.2926786532121496,1.1735806606363142
293,0.9974330559664734,0.8673236632610262
294,1.2346852715385845,1.2066385772268011
295,0.18743784570779912,1.3675323920942275
296,0.9147277217066596,1.734830622918186
297,0.7795632521732877,1.0966149135843006
298,0.4527238002019102,1.7837342430141008
299,0.39104412928115123,0.9407437807640808
300,0.2602608541989884,1.5695982076115689
301,1.036596212638172,1.1412309514527013
302,0.2375842024889,1.5858591730628875
303,0.9493810762872599,0.6862785116086969
304,0.7708958149514569,1.2188631883739243
305,0.41606878020083143,1.3384202036846806
306,0.21709614175258815,1.186103484413981
307,0.24399446852107418,1.540612046943822
308,0.8442264249715982,1.3611352490197883
309,0.19217610045764705,1.2213846625711728
310,0.3919928790721789,1.7128221129066865
311,0.3246653460085063,0.9631195836781159
312,0.6665877487081743,1.4758280158767163
313,0.891541179668414,1.3153695091936684
314,0.5201162574361725,1.280546586714145
315,0.8537152752849754,1.377094463912147
316,0.9940363885454218,1.4621347442533845
317,0.30439510723702917,1.2068218139175855
318,0.5686692780899854,1.1344675940462243
319,0.517228622325536,1.1986028414845689
320,0.7398050295015454,1.1443475646311734
321,0.7439735524097767,0.9879987092693217
322,0.6274823659606525,0.2834443457327307
323,0.4009010992619577,1.5415237199879013
324,0.44059453333585613,1.1502829542531847
325,0.27713309643647027,1.5084462667253018
326,0.7437833982823264,1.396445207488555
